date,bronze_correction_trips_removed,bronze_distance_km_mean,bronze_distance_km_std,bronze_duration_mean,bronze_duration_std,bronze_excessive_daily_events_units,bronze_idle_time_invalid_corrected,bronze_ingestion_duration_sec,bronze_input_rows,bronze_mean_fuel_consumption_ecol,bronze_mean_fuel_consumption_ecor,bronze_mean_fuel_consumption_fms_high,bronze_negative_fuel_events,bronze_std_fuel_consumption_ecol,bronze_std_fuel_consumption_ecor,bronze_std_fuel_consumption_fms_high,bronze_survival_rate,mean_fuel_per_100km,mean_idling_per_100km,raw_avg_speed_mean,raw_avg_speed_std,raw_distance_mean,raw_ingestion_duration_sec,raw_max_trip_end_ts,raw_mean_fuel_consumption_ecor,raw_mean_fuel_consumption_fms_high,raw_min_trip_start_ts,raw_null_count_avg_speed,raw_std_fuel_consumption_ecol,raw_std_fuel_consumption_ecor,raw_std_fuel_consumption_fms_high,silver_avg_speed_imputed,silver_fuel_ecol_available,silver_ingestion_duration_sec,silver_ml_imputed_fuel_mean,silver_ml_imputed_fuel_std,silver_ml_percentage_error_mean,silver_ml_prediction_mean,silver_ml_residual_std,silver_vehicle_info_join_miss_rate,silver_vehicle_type_nulls
2025-11-08,-0.2416396723225932,-0.9409121898244167,-1.0691086763725548,-0.6709144243558882,-0.42699833853333463,-0.9177605253251011,0.29353562106465814,-0.2769626743793826,-1.0657017320208393,-2.7185949705295798,-1.5281091432781173,-0.8460789382319078,-0.0957826285221151,-1.2739913275918142,-1.4472599028509225,0.17190589244977075,0.49509489456714667,-0.9115565591914373,-0.03426925620458269,-0.1994567000510035,-0.6842267892767345,-0.6682087063699123,-0.10538245798049216,-1.1207986439849835,-0.9039825489689657,-0.9771849374218479,-0.11371405609655831,-0.3621512007038211,-1.2425839115733202,-1.0709994852116298,-0.1614756442728048,-0.46981506644773224,-1.0994912784203974,-0.2616957041913292,-0.16098974784170078,0.22586109983780153,0.5511911540963318,-0.5633135771450276,-1.0355740218694318,-1.3727399593041614,-1.0695248901166736
2025-11-09,-0.2674518441713702,-0.8098736757146378,-1.0556852726232717,0.37108908120489137,0.6767469025229825,-1.3066686525536149,-0.1884932720729683,-0.7187943995186646,-1.6681092199171639,-1.4498651961656122,0.10342683117039357,0.728070374447319,-0.0957826285221151,-0.18041481782133378,0.387598440268709,1.312321599750484,0.5190466577334594,-1.9502088754002447,-0.8984227557918979,-0.025659973517051085,-0.24659932162934622,-0.6595957065836242,-0.17400256555217553,-1.089266472300495,-0.725889274875291,0.4539495550011256,-0.10901911937033076,-0.4244623520181896,-0.22354689534396877,-1.069970824053778,-0.14195174462504603,-0.6680868735581605,-1.4660783971277014,-0.21839104385917316,0.1437141855611444,0.9532842140747473,-0.13211035264175636,0.03486918196028427,-0.17388453326708472,-0.8523396607075379,-1.524804711826984
2025-11-10,-0.15026932740919652,-0.9499643790474003,-1.0563550320772155,0.17399573131326923,0.4943505961439155,0.3007611963655583,-0.12087296444906805,1.1565288397944011,0.5337013765669004,-0.34501192591226276,0.43975844806451614,0.02107453390519177,-0.0957826285221151,0.37457694615587556,0.14547044493760286,-0.578295500057148,0.576871332651,1.5724700143532553,0.7610028243169568,-0.05629466197583147,0.2974435379642588,-0.6670656099369561,0.26086959117399494,-1.0577343006160065,-0.718041676734875,0.04145838921720626,-0.10760204078717067,-0.06419099247493229,0.3287514104122706,-1.043722771591819,-0.1751012874879805,-0.16300104831148202,1.0316200086966358,0.21619317887047537,0.5339600998287567,0.12829101351253577,0.6491625864019789,0.7410494495923011,0.5998491816797551,-0.32712906540354053,0.5573022934704637
2025-11-11,-0.16493443576432096,-0.8503955134917556,-1.0123539409762181,-0.021575165377453756,0.18107192757704108,-0.08022750284564384,-0.13960906983604293,0.9238218612645605,0.2913294878978905,-0.7994724228569259,0.7880455808352942,0.24499993081177326,-0.0957826285221151,-0.16384462345554057,-1.2880466254519196,-0.2562581241425355,0.6164356051216325,-2.313873806709689,-3.0173972265926925,-0.07390866609791617,-0.02207013159311038,-0.6731211462031365,0.2006721483356603,-1.0262021289315182,-0.6748327486408325,0.30797753347666434,-0.10630071731399457,-0.12978897965243236,-0.17602489480178893,-1.053513521875351,-0.16714148884075308,4.172380758602739,1.036117174093417,0.18077992652632968,1.5340087744959248,1.517036964989916,0.7520014127875992,2.332863450678779,0.1562318478174042,-0.14195247531394986,0.39456349695995446
2025-11-12,-0.13771899883035013,-0.9452387496565657,-1.0752072627589238,0.1902755346072504,0.5644107556456306,0.8514825014613017,2.8668431766348763,1.3353359172298724,0.8321373167318222,-0.17527081094771,0.6357077812730993,-0.04500092968898468,-0.0957826285221151,-0.2158835001840352,0.5557635867518689,-0.4184544833434232,0.5611941481185149,0.5520178938899923,0.19447059597455849,0.36586927467747504,-0.1568450067106546,-0.6545372754146531,0.4710168097918678,-0.9946699572470297,-0.6923283131378669,0.017028902304516057,-3.288498255481754,-0.006511291694976551,0.05701534673469627,-1.0195959601797044,-0.16891611331439743,-0.19116166234572873,1.2012857941206483,0.29766026343918633,-2.111926094380651,-2.0336352829064754,-2.122561792364107,-1.6775184193509098,-0.7161545522483004,-0.5070858483378361,0.7698384887753672
2025-11-13,-0.13870721367907818,-0.9568573985231303,-1.0763416672778812,1.6294864148408783,-0.3648856120188031,-0.10334367111239094,-0.12488135548034207,1.2384782836436459,0.8706071245064794,0.291038876354312,0.5407274448176158,-0.15727547404977185,-0.0957826285221151,-0.09686486591180675,0.5720611083177353,-0.7128835638589277,-0.5740289856455463,0.47975714419455057,-0.6141415127697226,-0.06820403993408551,-0.016109687771879502,-0.6780089273308194,0.34976316111326033,-0.9303107510871202,-0.6773677199566184,-0.035161147468600044,-0.10345238176339282,-0.00559353882410214,-0.06771329964766197,-0.9580106060138265,-0.1738150742228999,0.031203166379224094,0.6970581587239849,-0.2843467165066706,0.7201051724838776,0.4246973147537943,0.8976198550780202,0.9041130096610855,1.035430314126128,-0.53035577678868,0.37041250625336386
2025-11-14,-0.14882653373005356,-0.9410135901758703,-1.0726306194149797,2.954525097311294,-0.42420319440884247,-0.600983404632641,-0.14026767232843357,-0.7364777232487679,0.7457095286505251,0.5024126693219477,-0.07151362810104807,-1.1697040596741766,-0.0957826285221151,-0.07639391345771358,-0.06970280451437791,-1.3911953349225643,-1.3471279361748654,0.3727742218091624,-0.12332332588729077,-0.09636494826762763,-0.28325407617762316,-0.6617108857193453,-0.4075341039428651,-0.8987785794026317,-0.6935315279831217,-1.1602172620070856,-0.1021950807992232,-0.04632682612791177,-0.1959155923738096,-0.8916254883470183,-0.18846020740416872,-0.10199649135606073,0.11624243384274714,-0.5068017226157332,0.5611613812610409,0.13721671151691284,0.9964000853470951,0.5523367292648895,0.6324890491689888,-0.48292865081409303,0.00706346805312513
2025-11-15,-0.24120485778915285,-0.9019358772108118,-1.0637637008866894,3.828827158679046,-1.2431438020610674,-1.8177928175628006,-0.1847460509955733,-0.9742190646875741,-1.0610577562742,-1.3779018594902803,-1.3482032271921618,-0.017688325165396226,-0.0957826285221151,0.17944848367004276,-0.7793569879957841,0.7112028111815024,-2.0962879874343168,-0.6380091120951038,-0.21655284031454242,-0.1940271733271048,0.9729627897698387,-0.6492285743509528,-0.4697327262138041,-0.8672339992246563,-0.8460715460073438,-0.3568472823077487,-0.10060981780137547,-0.36237530314903466,-0.24907574944807043,-1.0010877044259716,-0.14773386406877423,-0.598098161785784,-1.4133389120199962,-0.5530952512561106,-0.21640204844738722,0.14585775093198286,0.4523378947037728,-0.5716365105964037,-0.7529916827584406,-1.2407612039901108,-1.380646476278047
2025-11-16,-0.2703967244205798,-0.7833462250603065,-1.0509446348448732,5.185733235236367,-1.6543617562570618,-1.8503266840122965,-0.1996100279359067,-1.0286929912063734,-1.6764860936623813,0.38514603915218365,0.28050981588039975,0.688971368971389,-0.0957826285221151,0.8468595339042575,0.41437069320291336,0.9451588706070538,-2.7447812695327456,-1.8591528442343286,-1.0833298533263884,0.011783325917054527,-0.09702069745559998,-0.7047554072846683,-0.499525411941876,-0.8357149659450364,-0.7129435032899138,0.28797689852619024,-0.10177939708582819,-0.42956335053304967,-0.25252626530369493,-1.0699998401788422,-0.1441900572089837,-0.749471374644048,-1.663408563628882,-0.5880519813320058,0.1443530066781146,1.0605397154601235,-0.22856402092526598,0.113581325347961,-0.39895094755644406,-0.728601081297303,-1.7300133619639437
2025-11-17,-0.14634940850924189,-0.9470751815991117,-1.072725233910231,0.22197544832469407,0.5282281259414086,0.18988920412319724,-0.12450663337260257,-0.6827001628240927,0.6345018662610904,1.097478844138789,0.8249574550245635,0.6628307334599847,-0.0957826285221151,0.29270498617490337,0.4824946284481159,-0.035460048016046276,-0.1954483184777352,0.8158944763975384,-0.3381932524496822,-0.052644978367304425,0.701680226713987,-0.6528956240773803,-0.38475998349951523,-0.8370090988245872,-0.6815243710587752,0.9687259957294844,-0.09972377386872432,-0.04687107492343032,0.1591506704026606,-1.0287792982923731,0.8993546129984412,-0.011361949251470148,0.6046618514810287,-0.4789380210162767,0.803134686489679,0.427806027051702,0.7276461820098444,1.010520775274258,0.7409861214800758,-0.3924437976775636,0.3585987089417808
2025-11-18,-0.1419617345808893,-0.9447299454981772,-1.074838235216784,0.22670876944657595,0.5344023216083656,-0.4644267809827831,-0.13658858254335485,0.25870377126325245,0.814669831653776,0.6099946942611366,0.9469519724702637,0.8505768626305324,-0.0957826285221151,0.002356825070104816,0.7027910329586423,0.284577012402681,-1.31631359741345,0.859241987718056,0.0905650066757266,-0.07109814857141739,0.36597541502524833,-0.6602178402768114,-0.35474080934469265,-0.7906312595500337,-0.6707360998529522,0.8766852616614523,-0.09645359501018792,-0.015859565123883347,-0.22419946190447787,-1.0265480327143641,-0.1591423525612796,-0.09455167770711959,0.3406918704639106,-0.15300597642203048,0.7355169233760747,0.464872923522891,0.6694354620174885,0.9979565080418562,0.7334608528069478,-0.4175902380982313,0.08108662842317067
2025-11-19,-0.1421330251546688,-0.9326460550483614,-1.0723200128978256,1.0263606160571623,1.4313017740934815,-1.252516888002809,-0.1532126178685253,0.05261439697053151,0.7608485438791784,0.5408978224253963,1.1130722124103605,0.9607860426974031,-0.0957826285221151,-0.13189027834950107,1.120096251559218,0.4366299450837881,-2.3890904360561445,0.9185987777285465,0.10940802522095162,-0.06565668374435135,-0.23126259741663732,-0.6655857474486693,0.10408830561790884,-0.7653898291077388,-0.6423915840322076,1.082882998502555,-0.09507214830725196,-0.032667248514897274,-0.04567359725809794,-1.0338681666267315,-0.14562401533469155,-0.2553288657008882,-0.06459812620356972,-0.2363254178741525,-2.0710991266581424,-2.034296267908397,-2.1560990625036127,-1.538758755460616,-0.5974659794912569,-0.35089003642605204,-0.33695730049493505
2025-11-20,-0.1398074262106621,-0.910185451644438,-1.0414314103147553,-0.06188051075984795,0.13425755892298394,-1.7082050568908145,-0.16733850580876575,-0.15876721771416746,0.8184473832653025,0.9704606035689989,0.9706880807634153,0.778449151415271,-0.0957826285221151,0.4412850369912114,0.8764708388944055,0.3801113575861571,-3.524244626256394,0.7696405039032075,0.1923155460990509,-0.06879132588813937,0.6269586949625385,-0.6591252354871378,0.14957869258722847,-0.7424125837711218,-0.6853328981847843,0.8368676051838577,-0.09364608091946182,-0.030148763892497727,0.06554931873813519,-1.069986683371974,-0.1588216658608506,-0.39426140311947416,-0.5731866492577178,-0.2945163543397573,0.751908009217572,0.45287866162317014,0.5091074459833921,0.9549235760046997,0.9170832127928524,-0.2912845587786156,-0.7244947148362947
